user_id,age_stage,city_tier,income_level
U003094,孕期囤货,二线城市,中等收入
U003095,1-3岁,一线城市,中高收入
U003096,孕期囤货,二线城市,中等收入
U003097,1-3岁,二线城市,中高收入
U003098,0-3月,一线城市,中低收入
U003099,3-6月,一线城市,中高收入
U003100,6-12月,二线城市,中高收入
U003101,6-12月,二线城市,中高收入
U003102,3-6岁,二线城市,中高收入
U003103,6-12月,三线及以下,中高收入
U003104,3-6月,三线及以下,中低收入
U003105,1-3岁,二线城市,中等收入
U003106,1-3岁,三线及以下,中低收入
U003107,6-12月,三线及以下,中低收入
U003108,孕期囤货,三线及以下,中等收入
U003109,6-12月,二线城市,中低收入
U003110,3-6岁,三线及以下,中等收入
U003111,孕期囤货,二线城市,中低收入
U003112,0-3月,三线及以下,中等收入
U003113,孕期囤货,二线城市,中低收入
U003114,3-6月,三线及以下,中高收入
U003115,1-3岁,二线城市,高收入
U003116,1-3岁,一线城市,中低收入
U003117,6-12月,一线城市,中等收入
U003118,3-6岁,二线城市,中等收入
U003119,0-3月,二线城市,中等收入
U003120,3-6岁,三线及以下,中高收入
U003121,孕期囤货,一线城市,中低收入
U003122,0-3月,三线及以下,中等收入
U003123,3-6岁,一线城市,高收入
U003124,孕期囤货,三线及以下,中高收入
U003125,0-3月,二线城市,中等收入
U003126,3-6月,一线城市,中高收入
U003127,0-3月,三线及以下,中等收入
U003128,0-3月,一线城市,中高收入
U003129,3-6月,一线城市,中高收入
U003130,3-6岁,一线城市,高收入
U003131,6-12月,三线及以下,中低收入
U003132,孕期囤货,三线及以下,中等收入
U003133,3-6月,二线城市,中等收入
U003134,3-6月,三线及以下,中等收入
U003135,孕期囤货,三线及以下,中等收入
U003136,3-6岁,三线及以下,中等收入
U003137,3-6月,二线城市,中高收入
U003138,3-6月,二线城市,中等收入
U003139,3-6月,一线城市,中等收入
U003140,3-6月,三线及以下,中等收入
U003141,3-6月,三线及以下,中等收入
U003142,3-6岁,二线城市,中高收入
U003143,3-6岁,三线及以下,高收入
U003144,3-6月,二线城市,中低收入
U003145,孕期囤货,二线城市,高收入
U003146,0-3月,三线及以下,中等收入
U003147,6-12月,三线及以下,中等收入
U003148,3-6月,三线及以下,中高收入
U003149,孕期囤货,二线城市,中等收入
U003150,3-6月,一线城市,中高收入
U003151,3-6月,三线及以下,高收入
U003152,1-3岁,二线城市,中高收入
U003153,0-3月,三线及以下,高收入
U003154,3-6岁,二线城市,高收入
U003155,孕期囤货,一线城市,中等收入
U003156,3-6月,三线及以下,高收入
U003157,0-3月,三线及以下,中等收入
U003158,3-6岁,二线城市,中等收入
U003159,孕期囤货,一线城市,中等收入
U003160,6-12月,二线城市,中高收入
U003161,孕期囤货,二线城市,高收入
U003162,1-3岁,二线城市,中等收入
U003163,3-6月,三线及以下,中等收入
U003164,1-3岁,二线城市,中高收入
U003165,孕期囤货,二线城市,中等收入
U003166,3-6月,三线及以下,中低收入
U003167,孕期囤货,三线及以下,中等收入
U003168,0-3月,三线及以下,高收入
U003169,6-12月,三线及以下,中等收入
U003170,6-12月,二线城市,中等收入
U003171,1-3岁,二线城市,中等收入
U003172,0-3月,三线及以下,中低收入
U003173,3-6岁,二线城市,高收入
U003174,3-6岁,二线城市,高收入
U003175,6-12月,三线及以下,中高收入
U003176,1-3岁,二线城市,中低收入
U003177,0-3月,三线及以下,中高收入
U003178,3-6岁,二线城市,中等收入
U003179,0-3月,三线及以下,高收入
U003180,孕期囤货,一线城市,中等收入
U003181,1-3岁,三线及以下,中高收入
U003182,6-12月,二线城市,中高收入
U003183,3-6岁,二线城市,中等收入
U003184,3-6月,三线及以下,高收入
U003185,3-6月,三线及以下,高收入
U003186,孕期囤货,三线及以下,中低收入
U003187,0-3月,二线城市,中低收入
U003188,孕期囤货,二线城市,中等收入
U003189,3-6岁,三线及以下,中等收入
U003190,3-6月,一线城市,中等收入
U003191,3-6月,一线城市,高收入
U003192,3-6月,二线城市,中等收入
U003193,1-3岁,三线及以下,高收入
U003194,6-12月,三线及以下,中高收入
U003195,3-6岁,二线城市,中高收入
U003196,6-12月,一线城市,中等收入
U003197,3-6月,一线城市,中高收入
U003198,孕期囤货,一线城市,高收入
U003199,1-3岁,三线及以下,中高收入
U003200,0-3月,二线城市,中高收入
U003201,1-3岁,二线城市,高收入
U003202,6-12月,三线及以下,中高收入
U003203,6-12月,一线城市,高收入
U003204,孕期囤货,二线城市,中等收入
U003205,3-6岁,一线城市,中高收入
U003206,6-12月,三线及以下,中等收入
U003207,6-12月,一线城市,高收入
U003208,6-12月,三线及以下,中等收入
U003209,6-12月,三线及以下,中高收入
U003210,6-12月,二线城市,中低收入
U003211,0-3月,一线城市,中高收入
U003212,0-3月,一线城市,高收入
U003213,孕期囤货,三线及以下,高收入
U003214,3-6月,二线城市,中等收入
U003215,3-6岁,二线城市,中高收入
U003216,孕期囤货,三线及以下,中高收入
U003217,孕期囤货,一线城市,中低收入
U003218,0-3月,二线城市,中等收入
U003219,0-3月,二线城市,中高收入
U003220,3-6岁,二线城市,高收入
U003221,0-3月,二线城市,中低收入
U003222,6-12月,二线城市,中低收入
U003223,6-12月,三线及以下,高收入
U003224,3-6月,一线城市,中等收入
U003225,孕期囤货,一线城市,中高收入
U003226,6-12月,一线城市,中等收入
U003227,1-3岁,三线及以下,中等收入
U003228,3-6岁,二线城市,中等收入
U003229,孕期囤货,二线城市,高收入
U003230,3-6月,一线城市,中等收入
U003231,0-3月,二线城市,高收入
U003232,孕期囤货,二线城市,中低收入
U003233,3-6月,一线城市,中低收入
U003234,孕期囤货,三线及以下,中等收入
U003235,3-6月,三线及以下,中高收入
U003236,0-3月,三线及以下,中等收入
U003237,3-6月,三线及以下,中低收入
U003238,6-12月,三线及以下,中等收入
U003239,3-6月,二线城市,高收入
U003240,3-6月,一线城市,中高收入
U003241,孕期囤货,三线及以下,中低收入
U003242,0-3月,三线及以下,中高收入
U003243,1-3岁,三线及以下,高收入
U003244,0-3月,三线及以下,高收入
U003245,1-3岁,二线城市,中低收入
U003246,1-3岁,三线及以下,中低收入
U003247,孕期囤货,三线及以下,中等收入
U003248,3-6月,一线城市,中等收入
U003249,6-12月,二线城市,中高收入
U003250,1-3岁,三线及以下,中高收入
U003251,1-3岁,一线城市,中等收入
U003252,孕期囤货,二线城市,中高收入
U003253,3-6岁,二线城市,高收入
U003254,1-3岁,二线城市,中低收入
U003255,6-12月,三线及以下,高收入
U003256,3-6月,三线及以下,高收入
U003257,0-3月,三线及以下,中等收入
U003258,3-6月,一线城市,高收入
U003259,3-6月,三线及以下,中等收入
U003260,孕期囤货,三线及以下,中低收入
U003261,6-12月,三线及以下,高收入
U003262,0-3月,三线及以下,中低收入
U003263,1-3岁,一线城市,中高收入
U003264,0-3月,三线及以下,高收入
U003265,孕期囤货,一线城市,高收入
U003266,1-3岁,二线城市,中等收入
U003267,孕期囤货,三线及以下,中等收入
U003268,6-12月,二线城市,高收入
U003269,6-12月,一线城市,中等收入
U003270,6-12月,三线及以下,中等收入
U003271,1-3岁,一线城市,中高收入
U003272,3-6月,三线及以下,中高收入
U003273,3-6岁,三线及以下,中高收入
U003274,1-3岁,三线及以下,中高收入
U003275,3-6岁,二线城市,中高收入
U003276,1-3岁,二线城市,中高收入
U003277,3-6岁,一线城市,高收入
U003278,孕期囤货,一线城市,中高收入
U003279,3-6岁,二线城市,中等收入
U003280,3-6岁,三线及以下,中高收入
U003281,0-3月,三线及以下,中低收入
U003282,6-12月,一线城市,中等收入
U003283,1-3岁,一线城市,中等收入
U003284,孕期囤货,一线城市,中低收入
U003285,3-6月,一线城市,中低收入
U003286,0-3月,一线城市,中等收入
U003287,3-6月,二线城市,中等收入
U003288,3-6岁,三线及以下,中等收入
U003289,6-12月,一线城市,中等收入
U003290,3-6岁,三线及以下,中高收入
U003291,3-6月,二线城市,中等收入
U003292,6-12月,一线城市,高收入
U003293,3-6岁,三线及以下,中等收入
U003294,6-12月,一线城市,中高收入
U003295,孕期囤货,三线及以下,中等收入
U003296,3-6月,二线城市,中高收入
U003297,孕期囤货,一线城市,中等收入
U003298,1-3岁,三线及以下,中高收入
U003299,3-6岁,三线及以下,中等收入
U003300,0-3月,一线城市,高收入
U003301,0-3月,三线及以下,高收入
U003302,0-3月,二线城市,中高收入
U003303,1-3岁,三线及以下,中等收入
U003304,孕期囤货,一线城市,中高收入
U003305,0-3月,一线城市,中低收入
U003306,孕期囤货,三线及以下,高收入
U003307,1-3岁,三线及以下,高收入
U003308,孕期囤货,三线及以下,中等收入
U003309,1-3岁,三线及以下,高收入
U003310,1-3岁,二线城市,中低收入
U003311,0-3月,三线及以下,高收入
U003312,3-6月,二线城市,中高收入
U003313,3-6岁,三线及以下,中等收入
U003314,6-12月,一线城市,中高收入
U003315,6-12月,三线及以下,高收入
U003316,3-6月,三线及以下,中等收入
U003317,3-6月,一线城市,中等收入
U003318,3-6月,二线城市,中等收入
U003319,0-3月,二线城市,中高收入
U003320,3-6月,一线城市,高收入
U003321,3-6月,二线城市,中高收入
U003322,孕期囤货,三线及以下,中等收入
U003323,3-6月,二线城市,中高收入
U003324,6-12月,三线及以下,中高收入
U003325,3-6岁,三线及以下,中高收入
U003326,6-12月,三线及以下,中低收入
U003327,孕期囤货,二线城市,中等收入
U003328,3-6月,二线城市,中高收入
U003329,孕期囤货,三线及以下,高收入
U003330,3-6岁,三线及以下,高收入
U003331,0-3月,二线城市,高收入
U003332,0-3月,二线城市,中低收入
U003333,3-6月,二线城市,中等收入
U003334,0-3月,一线城市,中高收入
U003335,0-3月,二线城市,中高收入
U003336,0-3月,二线城市,中等收入
U003337,6-12月,一线城市,中低收入
U003338,1-3岁,一线城市,中低收入
U003339,6-12月,三线及以下,高收入
U003340,0-3月,一线城市,中高收入
U003341,1-3岁,一线城市,中高收入
U003342,3-6月,三线及以下,中低收入
U003343,0-3月,二线城市,中低收入
U003344,1-3岁,三线及以下,中高收入
U003345,3-6岁,二线城市,高收入
U003346,3-6岁,三线及以下,高收入
U003347,3-6月,二线城市,中高收入
U003348,6-12月,三线及以下,中等收入
U003349,6-12月,三线及以下,中低收入
U003350,孕期囤货,三线及以下,中等收入
U003351,3-6岁,三线及以下,高收入
U003352,0-3月,二线城市,中高收入
U003353,0-3月,三线及以下,中高收入
U003354,孕期囤货,二线城市,中等收入
U003355,0-3月,三线及以下,中高收入
U003356,孕期囤货,三线及以下,中低收入
U003357,3-6月,二线城市,中低收入
U003358,3-6月,三线及以下,中等收入
U003359,1-3岁,三线及以下,中等收入
U003360,3-6岁,一线城市,中等收入
U003361,孕期囤货,二线城市,中等收入
U003362,1-3岁,二线城市,中低收入
U003363,1-3岁,三线及以下,高收入
U003364,3-6月,二线城市,中高收入
U003365,3-6月,三线及以下,中高收入
U003366,孕期囤货,二线城市,中高收入
U003367,6-12月,一线城市,中等收入
U003368,1-3岁,三线及以下,中高收入
U003369,3-6岁,三线及以下,中高收入
U003370,6-12月,三线及以下,中等收入
U003371,0-3月,二线城市,中等收入
U003372,0-3月,一线城市,中高收入
U003373,0-3月,二线城市,中等收入
U003374,3-6岁,三线及以下,中低收入
U003375,0-3月,三线及以下,中低收入
U003376,孕期囤货,一线城市,中高收入
U003377,3-6月,三线及以下,中等收入
U003378,0-3月,二线城市,中低收入
U003379,3-6岁,二线城市,高收入
U003380,孕期囤货,一线城市,中高收入
U003381,3-6月,二线城市,高收入
U003382,孕期囤货,三线及以下,高收入
U003383,6-12月,三线及以下,高收入
U003384,孕期囤货,一线城市,中高收入
U003385,0-3月,三线及以下,中等收入
U003386,3-6月,三线及以下,中等收入
U003387,3-6月,三线及以下,中高收入
U003388,6-12月,一线城市,中高收入
U003389,孕期囤货,二线城市,中等收入
U003390,0-3月,一线城市,中高收入
U003391,1-3岁,二线城市,中高收入
U003392,3-6月,二线城市,中等收入
U003393,3-6岁,二线城市,中低收入
U003394,6-12月,三线及以下,中等收入
U003395,3-6月,二线城市,中等收入
U003396,6-12月,三线及以下,中等收入
U003397,3-6月,一线城市,中高收入
U003398,0-3月,二线城市,中高收入
U003399,1-3岁,二线城市,高收入
U003400,0-3月,一线城市,中高收入
U003401,1-3岁,一线城市,中高收入
U003402,6-12月,二线城市,中高收入
U003403,3-6月,一线城市,中低收入
U003404,0-3月,一线城市,中等收入
U003405,3-6月,三线及以下,中低收入
U003406,3-6月,二线城市,中低收入
U003407,孕期囤货,二线城市,中低收入
U003408,0-3月,三线及以下,中等收入
U003409,3-6月,三线及以下,中等收入
U003410,3-6岁,二线城市,中低收入
U003411,1-3岁,三线及以下,中高收入
U003412,孕期囤货,三线及以下,中等收入
U003413,3-6岁,一线城市,中高收入
U003414,6-12月,二线城市,高收入
U003415,0-3月,三线及以下,高收入
U003416,1-3岁,三线及以下,中高收入
U003417,孕期囤货,二线城市,中高收入
U003418,1-3岁,二线城市,高收入
U003419,6-12月,三线及以下,中等收入
U003420,0-3月,二线城市,高收入
U003421,6-12月,二线城市,中等收入
U003422,孕期囤货,二线城市,中高收入
U003423,3-6月,三线及以下,高收入
U003424,3-6月,二线城市,中等收入
U003425,孕期囤货,二线城市,中等收入
U003426,6-12月,三线及以下,中高收入
U003427,3-6月,三线及以下,中等收入
U003428,3-6岁,二线城市,中等收入
U003429,6-12月,二线城市,高收入
U003430,0-3月,三线及以下,中等收入
U003431,6-12月,二线城市,中低收入
U003432,孕期囤货,一线城市,中等收入
U003433,孕期囤货,一线城市,中高收入
U003434,孕期囤货,二线城市,中等收入
U003435,1-3岁,三线及以下,高收入
U003436,3-6月,二线城市,高收入
U003437,0-3月,三线及以下,中等收入
U003438,0-3月,二线城市,中高收入
U003439,孕期囤货,三线及以下,中等收入
U003440,3-6月,一线城市,高收入
U003441,1-3岁,二线城市,中等收入
U003442,3-6月,三线及以下,中低收入
U003443,3-6岁,二线城市,高收入
U003444,6-12月,三线及以下,中等收入
U003445,1-3岁,一线城市,高收入
U003446,孕期囤货,二线城市,中等收入
U003447,1-3岁,一线城市,高收入
U003448,孕期囤货,二线城市,中高收入
U003449,0-3月,一线城市,中高收入
U003450,1-3岁,二线城市,中高收入
U003451,0-3月,一线城市,中等收入
U003452,1-3岁,二线城市,中等收入
U003453,3-6月,三线及以下,中高收入
U003454,3-6岁,三线及以下,中低收入
U003455,3-6岁,二线城市,高收入
U003456,孕期囤货,三线及以下,中等收入
U003457,1-3岁,三线及以下,中等收入
U003458,0-3月,二线城市,中高收入
U003459,3-6月,三线及以下,中等收入
U003460,3-6月,二线城市,中高收入
U003461,孕期囤货,二线城市,高收入
U003462,6-12月,一线城市,中高收入
U003463,3-6月,三线及以下,中低收入
U003464,3-6岁,三线及以下,中等收入
U003465,1-3岁,三线及以下,高收入
U003466,0-3月,一线城市,中高收入
U003467,6-12月,二线城市,中等收入
U003468,3-6月,三线及以下,中高收入
U003469,0-3月,三线及以下,中高收入
U003470,0-3月,二线城市,中等收入
U003471,1-3岁,二线城市,中低收入
U003472,3-6岁,二线城市,中低收入
U003473,3-6月,三线及以下,中等收入
U003474,孕期囤货,一线城市,中等收入
U003475,6-12月,一线城市,中低收入
U003476,3-6月,三线及以下,中等收入
U003477,3-6月,一线城市,中等收入
U003478,孕期囤货,一线城市,中低收入
U003479,0-3月,二线城市,中高收入
U003480,3-6月,三线及以下,中等收入
U003481,1-3岁,二线城市,中等收入
U003482,3-6月,三线及以下,中等收入
U003483,6-12月,三线及以下,高收入
U003484,孕期囤货,三线及以下,中高收入
U003485,0-3月,一线城市,高收入
U003486,6-12月,一线城市,中等收入
U003487,3-6岁,二线城市,高收入
U003488,孕期囤货,二线城市,中低收入
U003489,3-6岁,三线及以下,高收入
U003490,孕期囤货,三线及以下,高收入
U003491,3-6月,三线及以下,中高收入
U003492,0-3月,一线城市,中等收入
U003493,0-3月,二线城市,中等收入
U003494,3-6岁,二线城市,高收入
U003495,6-12月,一线城市,中高收入
U003496,3-6岁,二线城市,中等收入
U003497,孕期囤货,二线城市,中等收入
U003498,1-3岁,一线城市,高收入
U003499,孕期囤货,三线及以下,高收入
U003500,0-3月,一线城市,中高收入
U003501,0-3月,三线及以下,中等收入
U003502,3-6岁,一线城市,中高收入
U003503,6-12月,二线城市,中高收入
U003504,3-6月,三线及以下,高收入
U003505,孕期囤货,三线及以下,高收入
U003506,6-12月,二线城市,中等收入
U003507,1-3岁,三线及以下,高收入
U003508,0-3月,二线城市,中高收入
U003509,0-3月,三线及以下,中等收入
U003510,3-6岁,一线城市,中等收入
U003511,3-6月,三线及以下,中高收入
U003512,3-6岁,三线及以下,中等收入
U003513,孕期囤货,三线及以下,高收入
U003514,0-3月,三线及以下,中低收入
U003515,孕期囤货,二线城市,高收入
U003516,0-3月,三线及以下,中等收入
U003517,1-3岁,一线城市,中等收入
U003518,3-6岁,一线城市,中等收入
U003519,0-3月,三线及以下,中高收入
U003520,6-12月,三线及以下,中等收入
U003521,孕期囤货,二线城市,中等收入
U003522,0-3月,三线及以下,中低收入
U003523,3-6月,二线城市,中等收入
U003524,3-6岁,三线及以下,中高收入
U003525,3-6月,二线城市,高收入
U003526,0-3月,二线城市,高收入
U003527,1-3岁,三线及以下,中等收入
U003528,0-3月,二线城市,高收入
U003529,0-3月,一线城市,中低收入
U003530,3-6月,三线及以下,中高收入
U003531,6-12月,一线城市,中低收入
U003532,6-12月,二线城市,中等收入
U003533,6-12月,一线城市,中低收入
U003534,1-3岁,一线城市,高收入
U003535,3-6月,三线及以下,中高收入
U003536,1-3岁,三线及以下,中高收入
U003537,3-6月,三线及以下,中等收入
U003538,3-6月,一线城市,中低收入
U003539,3-6岁,一线城市,中等收入
U003540,6-12月,三线及以下,中低收入
U003541,0-3月,三线及以下,中高收入
U003542,1-3岁,三线及以下,中高收入
U003543,孕期囤货,二线城市,中高收入
U003544,孕期囤货,三线及以下,中低收入
U003545,1-3岁,二线城市,中低收入
U003546,6-12月,一线城市,中等收入
U003547,3-6月,三线及以下,中等收入
U003548,0-3月,二线城市,中高收入
U003549,1-3岁,三线及以下,中低收入
U003550,3-6月,一线城市,中等收入
U003551,3-6月,二线城市,中高收入
U003552,1-3岁,三线及以下,中等收入
U003553,6-12月,二线城市,高收入
U003554,6-12月,二线城市,中高收入
U003555,孕期囤货,三线及以下,中等收入
U003556,1-3岁,三线及以下,中等收入
U003557,0-3月,一线城市,中等收入
U003558,1-3岁,三线及以下,中高收入
U003559,3-6岁,三线及以下,中高收入
U003560,孕期囤货,一线城市,高收入
U003561,3-6月,三线及以下,高收入
U003562,6-12月,二线城市,中高收入
U003563,3-6月,二线城市,高收入
U003564,3-6月,二线城市,中高收入
U003565,3-6月,二线城市,高收入
U003566,孕期囤货,三线及以下,中高收入
U003567,0-3月,一线城市,中高收入
U003568,3-6岁,二线城市,中低收入
U003569,1-3岁,三线及以下,中等收入
U003570,1-3岁,二线城市,中等收入
U003571,1-3岁,三线及以下,中低收入
U003572,1-3岁,一线城市,中高收入
U003573,孕期囤货,三线及以下,中高收入
U003574,6-12月,三线及以下,高收入
U003575,1-3岁,一线城市,中等收入
U003576,3-6月,三线及以下,中高收入
U003577,1-3岁,一线城市,中等收入
U003578,3-6月,三线及以下,高收入
U003579,3-6月,一线城市,中高收入
U003580,孕期囤货,二线城市,中低收入
U003581,1-3岁,一线城市,中等收入
U003582,0-3月,三线及以下,中等收入
U003583,3-6月,三线及以下,中高收入
U003584,0-3月,三线及以下,高收入
U003585,3-6岁,三线及以下,中高收入
U003586,3-6月,三线及以下,中等收入
U003587,3-6岁,二线城市,中等收入
U003588,3-6岁,二线城市,高收入
U003589,孕期囤货,二线城市,中等收入
U003590,6-12月,二线城市,中低收入
U003591,6-12月,二线城市,中高收入
U003592,3-6岁,三线及以下,高收入
U003593,0-3月,三线及以下,中等收入
U003594,6-12月,三线及以下,中高收入
U003595,3-6月,一线城市,中高收入
U003596,3-6岁,二线城市,中高收入
U003597,3-6岁,一线城市,中低收入
U003598,6-12月,二线城市,中等收入
U003599,1-3岁,三线及以下,高收入
U003600,0-3月,二线城市,高收入
U003601,3-6月,一线城市,中等收入
U003602,0-3月,一线城市,中等收入
U003603,1-3岁,三线及以下,中高收入
U003604,0-3月,三线及以下,中等收入
U003605,孕期囤货,三线及以下,中等收入
U003606,0-3月,三线及以下,中低收入
U003607,孕期囤货,一线城市,高收入
U003608,1-3岁,三线及以下,中低收入
U003609,3-6月,二线城市,中高收入
U003610,3-6月,三线及以下,中高收入
U003611,3-6岁,三线及以下,中高收入
U003612,3-6月,三线及以下,中低收入
U003613,6-12月,二线城市,中高收入
U003614,孕期囤货,二线城市,高收入
U003615,6-12月,三线及以下,中高收入
U003616,6-12月,三线及以下,中等收入
U003617,3-6月,一线城市,中等收入
U003618,3-6月,二线城市,中低收入
U003619,1-3岁,一线城市,中高收入
U003620,3-6岁,三线及以下,中高收入
U003621,0-3月,二线城市,中高收入
U003622,0-3月,二线城市,高收入
U003623,1-3岁,一线城市,中高收入
U003624,6-12月,二线城市,中高收入
U003625,孕期囤货,三线及以下,中等收入
U003626,3-6月,二线城市,中高收入
U003627,1-3岁,二线城市,中高收入
U003628,6-12月,一线城市,中等收入
U003629,3-6岁,二线城市,中高收入
U003630,1-3岁,一线城市,中高收入
U003631,3-6月,三线及以下,中高收入
U003632,孕期囤货,二线城市,中等收入
U003633,孕期囤货,三线及以下,中高收入
U003634,1-3岁,一线城市,中等收入
U003635,1-3岁,一线城市,中等收入
U003636,3-6月,一线城市,高收入
U003637,1-3岁,一线城市,高收入
U003638,孕期囤货,二线城市,高收入
U003639,孕期囤货,二线城市,中低收入
U003640,3-6月,一线城市,中等收入
U003641,3-6月,二线城市,中高收入
U003642,6-12月,三线及以下,中高收入
U003643,1-3岁,三线及以下,中高收入
U003644,孕期囤货,三线及以下,中等收入
U003645,孕期囤货,三线及以下,中高收入
U003646,0-3月,一线城市,中高收入
U003647,3-6岁,三线及以下,中高收入
U003648,6-12月,一线城市,中低收入
U003649,3-6月,三线及以下,中高收入
U003650,6-12月,三线及以下,中低收入
U003651,6-12月,三线及以下,中高收入
U003652,3-6月,一线城市,高收入
U003653,3-6岁,三线及以下,中高收入
U003654,孕期囤货,二线城市,中低收入
U003655,0-3月,二线城市,中高收入
U003656,3-6月,一线城市,中低收入
U003657,3-6月,三线及以下,中等收入
U003658,3-6岁,一线城市,中低收入
U003659,3-6岁,一线城市,中等收入
U003660,6-12月,二线城市,中等收入
U003661,1-3岁,三线及以下,中等收入
U003662,3-6岁,二线城市,高收入
U003663,1-3岁,二线城市,中等收入
U003664,孕期囤货,三线及以下,中低收入
U003665,孕期囤货,三线及以下,中等收入
U003666,孕期囤货,二线城市,中高收入
U003667,3-6岁,三线及以下,中等收入
U003668,6-12月,三线及以下,中等收入
U003669,1-3岁,一线城市,高收入
U003670,孕期囤货,三线及以下,中低收入
U003671,3-6月,三线及以下,中等收入
U003672,3-6月,三线及以下,中等收入
U003673,0-3月,三线及以下,中等收入
U003674,孕期囤货,三线及以下,中高收入
U003675,1-3岁,二线城市,中高收入
U003676,1-3岁,一线城市,中高收入
U003677,6-12月,一线城市,中高收入
U003678,6-12月,三线及以下,中高收入
U003679,3-6岁,三线及以下,中等收入
U003680,孕期囤货,三线及以下,高收入
U003681,3-6岁,一线城市,中高收入
U003682,6-12月,一线城市,中等收入
U003683,0-3月,三线及以下,中低收入
U003684,6-12月,二线城市,中等收入
U003685,1-3岁,三线及以下,中高收入
U003686,1-3岁,一线城市,中等收入
U003687,1-3岁,二线城市,高收入
U003688,3-6月,三线及以下,中等收入
U003689,1-3岁,三线及以下,中高收入
U003690,3-6岁,二线城市,中高收入
U003691,3-6月,三线及以下,中高收入
U003692,6-12月,三线及以下,中低收入
U003693,1-3岁,三线及以下,高收入
U003694,3-6岁,二线城市,中高收入
U003695,孕期囤货,三线及以下,中等收入
U003696,3-6岁,三线及以下,中高收入
U003697,0-3月,三线及以下,中高收入
U003698,3-6岁,三线及以下,中低收入
U003699,0-3月,一线城市,中等收入
U003700,3-6月,一线城市,中等收入
U003701,0-3月,二线城市,中高收入
U003702,1-3岁,二线城市,中等收入
U003703,3-6岁,二线城市,中等收入
U003704,孕期囤货,一线城市,中高收入
U003705,3-6月,一线城市,中等收入
U003706,3-6岁,二线城市,中高收入
U003707,6-12月,三线及以下,高收入
U003708,1-3岁,一线城市,中等收入
U003709,6-12月,三线及以下,中低收入
U003710,6-12月,二线城市,中等收入
U003711,6-12月,二线城市,中等收入
U003712,3-6岁,二线城市,中高收入
U003713,0-3月,一线城市,高收入
U003714,3-6月,三线及以下,中高收入
U003715,0-3月,三线及以下,中低收入
U003716,3-6岁,一线城市,中高收入
U003717,6-12月,三线及以下,高收入
U003718,0-3月,二线城市,高收入
U003719,1-3岁,三线及以下,中等收入
U003720,3-6岁,三线及以下,中等收入
U003721,6-12月,三线及以下,中等收入
U003722,1-3岁,三线及以下,高收入
U003723,1-3岁,二线城市,中等收入
U003724,6-12月,二线城市,高收入
U003725,孕期囤货,二线城市,中等收入
U003726,3-6岁,二线城市,中等收入
U003727,1-3岁,三线及以下,中等收入
U003728,6-12月,二线城市,中等收入
U003729,3-6岁,一线城市,中等收入
U003730,孕期囤货,三线及以下,中等收入
U003731,3-6岁,二线城市,中高收入
U003732,1-3岁,三线及以下,中等收入
U003733,1-3岁,三线及以下,中高收入
U003734,孕期囤货,三线及以下,中低收入
U003735,6-12月,一线城市,高收入
U003736,0-3月,二线城市,高收入
U003737,3-6月,二线城市,中等收入
U003738,3-6岁,一线城市,中等收入
U003739,3-6岁,三线及以下,中等收入
U003740,0-3月,一线城市,中等收入
U003741,0-3月,三线及以下,中高收入
U003742,3-6月,三线及以下,中低收入
U003743,1-3岁,二线城市,中低收入
U003744,孕期囤货,二线城市,中高收入
U003745,1-3岁,三线及以下,中低收入
U003746,3-6月,三线及以下,中等收入
U003747,3-6岁,三线及以下,中等收入
U003748,0-3月,一线城市,中等收入
U003749,3-6岁,三线及以下,高收入
U003750,6-12月,一线城市,中低收入
U003751,3-6岁,三线及以下,中高收入
U003752,3-6月,一线城市,中高收入
U003753,孕期囤货,二线城市,中等收入
U003754,1-3岁,三线及以下,高收入
U003755,0-3月,三线及以下,中高收入
U003756,1-3岁,二线城市,高收入
U003757,3-6岁,三线及以下,中等收入
U003758,3-6岁,二线城市,中高收入
U003759,1-3岁,二线城市,高收入
U003760,孕期囤货,二线城市,高收入
U003761,1-3岁,二线城市,中高收入
U003762,0-3月,二线城市,中高收入
U003763,6-12月,三线及以下,中高收入
U003764,1-3岁,二线城市,中等收入
U003765,1-3岁,一线城市,中等收入
U003766,6-12月,一线城市,中低收入
U003767,6-12月,三线及以下,中等收入
U003768,3-6月,三线及以下,中高收入
U003769,3-6岁,二线城市,高收入
U003770,6-12月,三线及以下,中等收入
U003771,6-12月,一线城市,高收入
U003772,3-6月,一线城市,中高收入
U003773,6-12月,一线城市,中等收入
U003774,3-6月,一线城市,中等收入
U003775,3-6岁,三线及以下,高收入
U003776,6-12月,三线及以下,中等收入
U003777,3-6岁,一线城市,中高收入
U003778,孕期囤货,三线及以下,高收入
U003779,孕期囤货,二线城市,中高收入
U003780,孕期囤货,三线及以下,中等收入
U003781,3-6月,三线及以下,中等收入
U003782,0-3月,二线城市,中等收入
U003783,1-3岁,三线及以下,中高收入
U003784,3-6岁,三线及以下,中等收入
U003785,0-3月,一线城市,中等收入
U003786,3-6月,一线城市,中等收入
U003787,3-6岁,一线城市,中高收入
U003788,3-6月,一线城市,中等收入
U003789,6-12月,二线城市,中等收入
U003790,3-6岁,一线城市,高收入
U003791,孕期囤货,二线城市,中低收入
U003792,3-6岁,二线城市,中等收入
U003793,1-3岁,一线城市,中高收入
U003794,1-3岁,二线城市,中低收入
U003795,3-6月,三线及以下,中高收入
U003796,孕期囤货,二线城市,中高收入
